number,milliseconds,x,y,pressure,azimuth,altitude,time,Speed_x,Speed_Ax,Speed_y,Speed_Ay,Speed_abs,Speed_A_abs,Strokes_Number,PerStrokes_Time
2,556,930,640,0,0,9,21:10:01:21:48:51:910,0.001504328590612979,6.5036186031203995E-6,-0.5394197406960961,0.06981980864938685,0.5394218383205783,0.06981980895228838,2,204
2,565,930,641,0,0,9,21:10:01:21:48:51:919,-0.003037923464940001,-0.0010158929642815602,-0.02562743530782625,-0.002248679056931816,0.025806867679663347,0.0024675080579322404,2,213
2,645,930,639,0,0,9,21:10:01:21:48:51:999,0.046711565501142444,0.0022596301884336206,0.31620203289292514,0.007356915761950603,0.31963369027245236,0.007696111883082117,2,293
2,661,929,630,0,0,9,21:10:01:21:48:52:15,-0.36150017250975386,-0.045473597439795656,1.8087406081185449,0.12452290614125186,1.8445121203672328,0.1325662182382058,2,309
2,677,921,603,0,0,9,21:10:01:21:48:52:31,-0.9018472390984907,0.015572259570749003,2.8011082619056227,-0.08357354032695805,2.9427089454421935,0.0850119515769428,2,325
2,699,906,568,0,0,9,21:10:01:21:48:52:53,-3.283184792665673,-0.07031014814769473,7.544365147058021,0.1718035050928785,8.227803343234141,0.1856339443494899,2,347
2,706,897,549,0,0,9,21:10:01:21:48:52:60,-2.6161163247231514,0.0160031798047418,5.167100295201742,-0.19796080970487642,5.791631038417148,0.19860660599001534,2,354
2,713,888,534,0,0,9,21:10:01:21:48:52:67,-2.5380641941560085,0.006297428928727525,4.358662243563583,0.13024381535928006,5.043778980796395,0.13039597022321897,2,361
2,720,880,518,0,0,9,21:10:01:21:48:52:74,-1.3669652445174765,0.08125608407218497,2.8117845651303908,-0.2005654721404071,3.1264558881302364,0.21640023062291408,2,368
2,739,864,494,0,0,9,21:10:01:21:48:52:93,-4.606423362282383,-0.12973089979259064,6.555487065599402,0.17801892094323926,8.012087546939437,0.22027447100104558,2,387
2,744,856,484,0,0,9,21:10:01:21:48:52:98,-2.4628260259537575,0.027169834324040937,3.0439785664430987,-0.06262232060576045,3.9155226403483048,0.06826239766699148,2,392
2,754,848,473,0,0,9,21:10:01:21:48:52:108,-0.21019711971268995,0.4633559469241726,0.9001544701426054,-0.4411424986543382,0.9243705421816651,0.6397698317903006,2,402
2,762,840,463,0,0,9,21:10:01:21:48:52:116,-14.43302954827131,-2.269064054063828,16.464261054332145,2.1759191447017225,21.894844918529817,3.14376777223192,2,410
2,763,833,456,0,0,9,21:10:01:21:48:52:117,-7.332742209758798,1.1363053977555195,7.316851652318188,-1.1374046153963027,10.358833255575155,1.607755956634321,2,411
2,784,822,444,0,0,9,21:10:01:21:48:52:138,-1.3371508283439302,-0.4224395519064845,1.6899975379771865,0.4427835886336678,2.1550090524426597,0.6119742489502811,2,432
2,790,820,441,0,0,9,21:10:01:21:48:52:144,-1.391713020926019,0.015363265490232736,1.7916541581446237,-0.07556471524452207,2.2686757712401184,0.07711067446540124,2,438
